REF_DATE,Provinces,DGUID,TypeIndex,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,ValueIndex,STATUS,SYMBOL,TERMINATED,DECIMALS
2017-11-01,Alberta,2016A000248,House only,"Index, 201612=100",347,units,0,v111955542,34.2,100.2,,,,1
2017-11-01,British Columbia,2016A000259,House only,"Index, 201612=100",347,units,0,v111955551,37.2,108.7,,,,1
2017-12-01,Atlantic Region,2016A00011,House only,"Index, 201612=100",347,units,0,v111955446,2.2,100.3,,,,1
2017-12-01,Prince Edward Island,2016A000211,House only,"Index, 201612=100",347,units,0,v111955455,5.2,100.4,,,,1
2017-12-01,Nova Scotia,2016A000212,House only,"Index, 201612=100",347,units,0,v111955461,7.2,101.3,,,,1
2017-12-01,New Brunswick,2016A000213,House only,"Index, 201612=100",347,units,0,v111955467,9.2,101.1,,,,1
2017-12-01,Quebec,2016A000224,House only,"Index, 201612=100",347,units,0,v111955473,11.2,101.3,,,,1
2017-12-01,Ontario,2016A000235,House only,"Index, 201612=100",347,units,0,v111955491,17.2,103.9,,,,1
2017-12-01,Prairie Region,2016A00014,House only,"Index, 201612=100",347,units,0,v111955524,28.2,100.2,,,,1
2017-12-01,Manitoba,2016A000246,House only,"Index, 201612=100",347,units,0,v111955527,29.2,104.5,,,,1
2017-12-01,Saskatchewan,2016A000247,House only,"Index, 201612=100",347,units,0,v111955533,31.2,98.7,,,,1
2017-12-01,Alberta,2016A000248,House only,"Index, 201612=100",347,units,0,v111955542,34.2,100,,,,1
2017-12-01,British Columbia,2016A000259,House only,"Index, 201612=100",347,units,0,v111955551,37.2,108.7,,,,1
2018-01-01,Atlantic Region,2016A00011,House only,"Index, 201612=100",347,units,0,v111955446,2.2,100.3,,,,1
2018-01-01,Prince Edward Island,2016A000211,House only,"Index, 201612=100",347,units,0,v111955455,5.2,100.4,E,,,1
2018-01-01,Nova Scotia,2016A000212,House only,"Index, 201612=100",347,units,0,v111955461,7.2,101.3,,,,1
2018-01-01,New Brunswick,2016A000213,House only,"Index, 201612=100",347,units,0,v111955467,9.2,101.3,,,,1
2018-01-01,Quebec,2016A000224,House only,"Index, 201612=100",347,units,0,v111955473,11.2,101.6,,,,1
2018-01-01,Ontario,2016A000235,House only,"Index, 201612=100",347,units,0,v111955491,17.2,104,,,,1
2018-01-01,Prairie Region,2016A00014,House only,"Index, 201612=100",347,units,0,v111955524,28.2,100.2,,,,1
2018-01-01,Manitoba,2016A000246,House only,"Index, 201612=100",347,units,0,v111955527,29.2,104.6,,,,1
2018-01-01,Saskatchewan,2016A000247,House only,"Index, 201612=100",347,units,0,v111955533,31.2,98.8,,,,1
2018-01-01,Alberta,2016A000248,House only,"Index, 201612=100",347,units,0,v111955542,34.2,99.9,,,,1
2018-01-01,British Columbia,2016A000259,House only,"Index, 201612=100",347,units,0,v111955551,37.2,108.7,,,,1
2018-02-01,Atlantic Region,2016A00011,House only,"Index, 201612=100",347,units,0,v111955446,2.2,100.3,,,,1
2018-02-01,Prince Edward Island,2016A000211,House only,"Index, 201612=100",347,units,0,v111955455,5.2,100.4,E,,,1
2018-02-01,Nova Scotia,2016A000212,House only,"Index, 201612=100",347,units,0,v111955461,7.2,101.3,,,,1
2018-02-01,New Brunswick,2016A000213,House only,"Index, 201612=100",347,units,0,v111955467,9.2,101.3,,,,1
2018-02-01,Quebec,2016A000224,House only,"Index, 201612=100",347,units,0,v111955473,11.2,102.1,,,,1
2018-02-01,Ontario,2016A000235,House only,"Index, 201612=100",347,units,0,v111955491,17.2,103.4,,,,1
2018-02-01,Prairie Region,2016A00014,House only,"Index, 201612=100",347,units,0,v111955524,28.2,99.8,,,,1
2018-02-01,Manitoba,2016A000246,House only,"Index, 201612=100",347,units,0,v111955527,29.2,104.6,,,,1
2018-02-01,Saskatchewan,2016A000247,House only,"Index, 201612=100",347,units,0,v111955533,31.2,98.1,,,,1
2018-02-01,Alberta,2016A000248,House only,"Index, 201612=100",347,units,0,v111955542,34.2,99.4,,,,1
2018-02-01,British Columbia,2016A000259,House only,"Index, 201612=100",347,units,0,v111955551,37.2,108.7,,,,1
2018-03-01,Atlantic Region,2016A00011,House only,"Index, 201612=100",347,units,0,v111955446,2.2,100.5,,,,1
2018-03-01,Prince Edward Island,2016A000211,House only,"Index, 201612=100",347,units,0,v111955455,5.2,100.6,E,,,1
2018-03-01,Nova Scotia,2016A000212,House only,"Index, 201612=100",347,units,0,v111955461,7.2,101.8,,,,1
2018-03-01,New Brunswick,2016A000213,House only,"Index, 201612=100",347,units,0,v111955467,9.2,101.3,,,,1
2018-03-01,Quebec,2016A000224,House only,"Index, 201612=100",347,units,0,v111955473,11.2,102.1,,,,1
2018-03-01,Ontario,2016A000235,House only,"Index, 201612=100",347,units,0,v111955491,17.2,103.4,,,,1
2018-03-01,Prairie Region,2016A00014,House only,"Index, 201612=100",347,units,0,v111955524,28.2,99.6,,,,1
2018-03-01,Manitoba,2016A000246,House only,"Index, 201612=100",347,units,0,v111955527,29.2,104.7,,,,1
2018-03-01,Saskatchewan,2016A000247,House only,"Index, 201612=100",347,units,0,v111955533,31.2,98,,,,1
2018-03-01,Alberta,2016A000248,House only,"Index, 201612=100",347,units,0,v111955542,34.2,99.2,,,,1
2018-03-01,British Columbia,2016A000259,House only,"Index, 201612=100",347,units,0,v111955551,37.2,108.9,,,,1
2018-04-01,Atlantic Region,2016A00011,House only,"Index, 201612=100",347,units,0,v111955446,2.2,100.6,,,,1
2018-04-01,Prince Edward Island,2016A000211,House only,"Index, 201612=100",347,units,0,v111955455,5.2,100.7,E,,,1
2018-04-01,Nova Scotia,2016A000212,House only,"Index, 201612=100",347,units,0,v111955461,7.2,102.3,,,,1
2018-04-01,New Brunswick,2016A000213,House only,"Index, 201612=100",347,units,0,v111955467,9.2,101.2,,,,1
2018-04-01,Quebec,2016A000224,House only,"Index, 201612=100",347,units,0,v111955473,11.2,102.2,,,,1
2018-04-01,Ontario,2016A000235,House only,"Index, 201612=100",347,units,0,v111955491,17.2,103.2,,,,1
2018-04-01,Prairie Region,2016A00014,House only,"Index, 201612=100",347,units,0,v111955524,28.2,99.5,,,,1
2018-04-01,Manitoba,2016A000246,House only,"Index, 201612=100",347,units,0,v111955527,29.2,104.7,,,,1
2018-04-01,Saskatchewan,2016A000247,House only,"Index, 201612=100",347,units,0,v111955533,31.2,98.3,,,,1
2018-04-01,Alberta,2016A000248,House only,"Index, 201612=100",347,units,0,v111955542,34.2,99.1,,,,1
2018-04-01,British Columbia,2016A000259,House only,"Index, 201612=100",347,units,0,v111955551,37.2,108.9,,,,1
2018-05-01,Atlantic Region,2016A00011,House only,"Index, 201612=100",347,units,0,v111955446,2.2,100.5,,,,1
2018-05-01,Prince Edward Island,2016A000211,House only,"Index, 201612=100",347,units,0,v111955455,5.2,100.6,E,,,1
2018-05-01,Nova Scotia,2016A000212,House only,"Index, 201612=100",347,units,0,v111955461,7.2,102.2,,,,1
2018-05-01,New Brunswick,2016A000213,House only,"Index, 201612=100",347,units,0,v111955467,9.2,101.2,,,,1
2018-05-01,Quebec,2016A000224,House only,"Index, 201612=100",347,units,0,v111955473,11.2,102.3,,,,1
2018-05-01,Ontario,2016A000235,House only,"Index, 201612=100",347,units,0,v111955491,17.2,103.2,,,,1
2018-05-01,Prairie Region,2016A00014,House only,"Index, 201612=100",347,units,0,v111955524,28.2,99.5,,,,1
2018-05-01,Manitoba,2016A000246,House only,"Index, 201612=100",347,units,0,v111955527,29.2,105,,,,1
2018-05-01,Saskatchewan,2016A000247,House only,"Index, 201612=100",347,units,0,v111955533,31.2,97.8,,,,1
2018-05-01,Alberta,2016A000248,House only,"Index, 201612=100",347,units,0,v111955542,34.2,99.1,,,,1
2018-05-01,British Columbia,2016A000259,House only,"Index, 201612=100",347,units,0,v111955551,37.2,108.9,,,,1
2018-06-01,Atlantic Region,2016A00011,House only,"Index, 201612=100",347,units,0,v111955446,2.2,100.4,,,,1
2018-06-01,Prince Edward Island,2016A000211,House only,"Index, 201612=100",347,units,0,v111955455,5.2,100.5,E,,,1
2018-06-01,Nova Scotia,2016A000212,House only,"Index, 201612=100",347,units,0,v111955461,7.2,102.2,,,,1
2018-06-01,New Brunswick,2016A000213,House only,"Index, 201612=100",347,units,0,v111955467,9.2,101.2,,,,1
2018-06-01,Quebec,2016A000224,House only,"Index, 201612=100",347,units,0,v111955473,11.2,103,,,,1
2018-06-01,Ontario,2016A000235,House only,"Index, 201612=100",347,units,0,v111955491,17.2,103.3,,,,1
2018-06-01,Prairie Region,2016A00014,House only,"Index, 201612=100",347,units,0,v111955524,28.2,99.7,,,,1
2018-06-01,Manitoba,2016A000246,House only,"Index, 201612=100",347,units,0,v111955527,29.2,105.3,,,,1
2018-06-01,Saskatchewan,2016A000247,House only,"Index, 201612=100",347,units,0,v111955533,31.2,97.6,,,,1
2018-06-01,Alberta,2016A000248,House only,"Index, 201612=100",347,units,0,v111955542,34.2,99.3,,,,1
2018-06-01,British Columbia,2016A000259,House only,"Index, 201612=100",347,units,0,v111955551,37.2,109.1,,,,1
2018-07-01,Atlantic Region,2016A00011,House only,"Index, 201612=100",347,units,0,v111955446,2.2,100.4,,,,1
2018-07-01,Prince Edward Island,2016A000211,House only,"Index, 201612=100",347,units,0,v111955455,5.2,100.5,E,,,1
2018-07-01,Nova Scotia,2016A000212,House only,"Index, 201612=100",347,units,0,v111955461,7.2,102.5,,,,1
2018-07-01,New Brunswick,2016A000213,House only,"Index, 201612=100",347,units,0,v111955467,9.2,101,,,,1
2018-07-01,Quebec,2016A000224,House only,"Index, 201612=100",347,units,0,v111955473,11.2,103.1,,,,1
2018-07-01,Ontario,2016A000235,House only,"Index, 201612=100",347,units,0,v111955491,17.2,103.5,,,,1
2018-07-01,Prairie Region,2016A00014,House only,"Index, 201612=100",347,units,0,v111955524,28.2,99.8,,,,1
2018-07-01,Manitoba,2016A000246,House only,"Index, 201612=100",347,units,0,v111955527,29.2,105.3,,,,1
2018-07-01,Saskatchewan,2016A000247,House only,"Index, 201612=100",347,units,0,v111955533,31.2,97.8,,,,1
2018-07-01,Alberta,2016A000248,House only,"Index, 201612=100",347,units,0,v111955542,34.2,99.5,,,,1
2018-07-01,British Columbia,2016A000259,House only,"Index, 201612=100",347,units,0,v111955551,37.2,108.9,,,,1
2018-08-01,Atlantic Region,2016A00011,House only,"Index, 201612=100",347,units,0,v111955446,2.2,100.5,,,,1
2018-08-01,Prince Edward Island,2016A000211,House only,"Index, 201612=100",347,units,0,v111955455,5.2,100.6,E,,,1
2018-08-01,Nova Scotia,2016A000212,House only,"Index, 201612=100",347,units,0,v111955461,7.2,102.5,,,,1
2018-08-01,New Brunswick,2016A000213,House only,"Index, 201612=100",347,units,0,v111955467,9.2,101.2,,,,1
2018-08-01,Quebec,2016A000224,House only,"Index, 201612=100",347,units,0,v111955473,11.2,103.4,,,,1
2018-08-01,Ontario,2016A000235,House only,"Index, 201612=100",347,units,0,v111955491,17.2,103.7,,,,1
2018-08-01,Prairie Region,2016A00014,House only,"Index, 201612=100",347,units,0,v111955524,28.2,99.4,,,,1
2018-08-01,Manitoba,2016A000246,House only,"Index, 201612=100",347,units,0,v111955527,29.2,105.4,,,,1
2018-08-01,Saskatchewan,2016A000247,House only,"Index, 201612=100",347,units,0,v111955533,31.2,97.5,,,,1
2018-08-01,Alberta,2016A000248,House only,"Index, 201612=100",347,units,0,v111955542,34.2,98.9,,,,1
2018-08-01,British Columbia,2016A000259,House only,"Index, 201612=100",347,units,0,v111955551,37.2,108.5,,,,1
2018-09-01,Atlantic Region,2016A00011,House only,"Index, 201612=100",347,units,0,v111955446,2.2,100.3,,,,1
2018-09-01,Prince Edward Island,2016A000211,House only,"Index, 201612=100",347,units,0,v111955455,5.2,100.3,E,,,1
2018-09-01,Nova Scotia,2016A000212,House only,"Index, 201612=100",347,units,0,v111955461,7.2,102.2,,,,1
2018-09-01,New Brunswick,2016A000213,House only,"Index, 201612=100",347,units,0,v111955467,9.2,101.2,,,,1
2018-09-01,Quebec,2016A000224,House only,"Index, 201612=100",347,units,0,v111955473,11.2,103.5,,,,1
2018-09-01,Ontario,2016A000235,House only,"Index, 201612=100",347,units,0,v111955491,17.2,103.5,,,,1
2018-09-01,Prairie Region,2016A00014,House only,"Index, 201612=100",347,units,0,v111955524,28.2,99.2,,,,1
2018-09-01,Manitoba,2016A000246,House only,"Index, 201612=100",347,units,0,v111955527,29.2,105.4,,,,1
2018-09-01,Saskatchewan,2016A000247,House only,"Index, 201612=100",347,units,0,v111955533,31.2,97.1,,,,1
2018-09-01,Alberta,2016A000248,House only,"Index, 201612=100",347,units,0,v111955542,34.2,98.8,,,,1
2018-09-01,British Columbia,2016A000259,House only,"Index, 201612=100",347,units,0,v111955551,37.2,109,,,,1
2018-10-01,Atlantic Region,2016A00011,House only,"Index, 201612=100",347,units,0,v111955446,2.2,100.1,,,,1
2018-10-01,Prince Edward Island,2016A000211,House only,"Index, 201612=100",347,units,0,v111955455,5.2,100.1,E,,,1
2018-10-01,Nova Scotia,2016A000212,House only,"Index, 201612=100",347,units,0,v111955461,7.2,102,,,,1
2018-10-01,New Brunswick,2016A000213,House only,"Index, 201612=100",347,units,0,v111955467,9.2,100.9,,,,1
2018-10-01,Quebec,2016A000224,House only,"Index, 201612=100",347,units,0,v111955473,11.2,103.7,,,,1
2018-10-01,Ontario,2016A000235,House only,"Index, 201612=100",347,units,0,v111955491,17.2,103.5,,,,1
2018-10-01,Prairie Region,2016A00014,House only,"Index, 201612=100",347,units,0,v111955524,28.2,99.2,,,,1
2018-10-01,Manitoba,2016A000246,House only,"Index, 201612=100",347,units,0,v111955527,29.2,105.7,,,,1
2018-10-01,Saskatchewan,2016A000247,House only,"Index, 201612=100",347,units,0,v111955533,31.2,96.9,,,,1
2018-10-01,Alberta,2016A000248,House only,"Index, 201612=100",347,units,0,v111955542,34.2,98.7,,,,1
2018-10-01,British Columbia,2016A000259,House only,"Index, 201612=100",347,units,0,v111955551,37.2,109,,,,1
2018-11-01,Atlantic Region,2016A00011,House only,"Index, 201612=100",347,units,0,v111955446,2.2,99.9,,,,1
2018-11-01,Prince Edward Island,2016A000211,House only,"Index, 201612=100",347,units,0,v111955455,5.2,99.9,E,,,1
2018-11-01,Nova Scotia,2016A000212,House only,"Index, 201612=100",347,units,0,v111955461,7.2,102,,,,1
2018-11-01,New Brunswick,2016A000213,House only,"Index, 201612=100",347,units,0,v111955467,9.2,100.9,,,,1
2018-11-01,Quebec,2016A000224,House only,"Index, 201612=100",347,units,0,v111955473,11.2,104,,,,1
2018-11-01,Ontario,2016A000235,House only,"Index, 201612=100",347,units,0,v111955491,17.2,103.6,,,,1
2018-11-01,Prairie Region,2016A00014,House only,"Index, 201612=100",347,units,0,v111955524,28.2,99.1,,,,1
2018-11-01,Manitoba,2016A000246,House only,"Index, 201612=100",347,units,0,v111955527,29.2,105.7,,,,1
2018-11-01,Saskatchewan,2016A000247,House only,"Index, 201612=100",347,units,0,v111955533,31.2,96.7,,,,1
2018-11-01,Alberta,2016A000248,House only,"Index, 201612=100",347,units,0,v111955542,34.2,98.7,,,,1
2018-11-01,British Columbia,2016A000259,House only,"Index, 201612=100",347,units,0,v111955551,37.2,108.7,,,,1
2018-12-01,Atlantic Region,2016A00011,House only,"Index, 201612=100",347,units,0,v111955446,2.2,99.9,,,,1
2018-12-01,Prince Edward Island,2016A000211,House only,"Index, 201612=100",347,units,0,v111955455,5.2,100,E,,,1
2018-12-01,Nova Scotia,2016A000212,House only,"Index, 201612=100",347,units,0,v111955461,7.2,102,,,,1
2018-12-01,New Brunswick,2016A000213,House only,"Index, 201612=100",347,units,0,v111955467,9.2,100.9,,,,1
2018-12-01,Quebec,2016A000224,House only,"Index, 201612=100",347,units,0,v111955473,11.2,104,,,,1
2018-12-01,Ontario,2016A000235,House only,"Index, 201612=100",347,units,0,v111955491,17.2,103.7,,,,1
2018-12-01,Prairie Region,2016A00014,House only,"Index, 201612=100",347,units,0,v111955524,28.2,99.2,,,,1
2018-12-01,Manitoba,2016A000246,House only,"Index, 201612=100",347,units,0,v111955527,29.2,105.6,,,,1
2018-12-01,Saskatchewan,2016A000247,House only,"Index, 201612=100",347,units,0,v111955533,31.2,96.3,,,,1
2018-12-01,Alberta,2016A000248,House only,"Index, 201612=100",347,units,0,v111955542,34.2,98.8,,,,1
2018-12-01,British Columbia,2016A000259,House only,"Index, 201612=100",347,units,0,v111955551,37.2,108.4,,,,1
2019-01-01,Atlantic Region,2016A00011,House only,"Index, 201612=100",347,units,0,v111955446,2.2,100,,,,1
2019-01-01,Prince Edward Island,2016A000211,House only,"Index, 201612=100",347,units,0,v111955455,5.2,100,E,,,1
2019-01-01,Nova Scotia,2016A000212,House only,"Index, 201612=100",347,units,0,v111955461,7.2,102.4,,,,1
2019-01-01,New Brunswick,2016A000213,House only,"Index, 201612=100",347,units,0,v111955467,9.2,100.9,,,,1
2019-01-01,Quebec,2016A000224,House only,"Index, 201612=100",347,units,0,v111955473,11.2,104.1,,,,1
2019-01-01,Ontario,2016A000235,House only,"Index, 201612=100",347,units,0,v111955491,17.2,103.5,,,,1
2019-01-01,Prairie Region,2016A00014,House only,"Index, 201612=100",347,units,0,v111955524,28.2,99.1,,,,1
2019-01-01,Manitoba,2016A000246,House only,"Index, 201612=100",347,units,0,v111955527,29.2,105.9,,,,1
2019-01-01,Saskatchewan,2016A000247,House only,"Index, 201612=100",347,units,0,v111955533,31.2,96.2,,,,1
2019-01-01,Alberta,2016A000248,House only,"Index, 201612=100",347,units,0,v111955542,34.2,98.7,,,,1
2019-01-01,British Columbia,2016A000259,House only,"Index, 201612=100",347,units,0,v111955551,37.2,108.4,,,,1
2019-02-01,Atlantic Region,2016A00011,House only,"Index, 201612=100",347,units,0,v111955446,2.2,100.1,,,,1
2019-02-01,Prince Edward Island,2016A000211,House only,"Index, 201612=100",347,units,0,v111955455,5.2,100,E,,,1
2019-02-01,Nova Scotia,2016A000212,House only,"Index, 201612=100",347,units,0,v111955461,7.2,102.6,,,,1
2019-02-01,New Brunswick,2016A000213,House only,"Index, 201612=100",347,units,0,v111955467,9.2,100.9,,,,1
2019-02-01,Quebec,2016A000224,House only,"Index, 201612=100",347,units,0,v111955473,11.2,104.2,,,,1
2019-02-01,Ontario,2016A000235,House only,"Index, 201612=100",347,units,0,v111955491,17.2,103.5,,,,1
2019-02-01,Prairie Region,2016A00014,House only,"Index, 201612=100",347,units,0,v111955524,28.2,99,,,,1
2019-02-01,Manitoba,2016A000246,House only,"Index, 201612=100",347,units,0,v111955527,29.2,105.9,,,,1
2019-02-01,Saskatchewan,2016A000247,House only,"Index, 201612=100",347,units,0,v111955533,31.2,96,,,,1
2019-02-01,Alberta,2016A000248,House only,"Index, 201612=100",347,units,0,v111955542,34.2,98.6,,,,1
2019-02-01,British Columbia,2016A000259,House only,"Index, 201612=100",347,units,0,v111955551,37.2,108,,,,1
2019-03-01,Atlantic Region,2016A00011,House only,"Index, 201612=100",347,units,0,v111955446,2.2,100.1,,,,1
2019-03-01,Prince Edward Island,2016A000211,House only,"Index, 201612=100",347,units,0,v111955455,5.2,100,E,,,1
2019-03-01,Nova Scotia,2016A000212,House only,"Index, 201612=100",347,units,0,v111955461,7.2,102.6,,,,1
2019-03-01,New Brunswick,2016A000213,House only,"Index, 201612=100",347,units,0,v111955467,9.2,100.9,,,,1
2019-03-01,Quebec,2016A000224,House only,"Index, 201612=100",347,units,0,v111955473,11.2,104.3,,,,1
2019-03-01,Ontario,2016A000235,House only,"Index, 201612=100",347,units,0,v111955491,17.2,103.6,,,,1
2019-03-01,Prairie Region,2016A00014,House only,"Index, 201612=100",347,units,0,v111955524,28.2,98.9,,,,1
2019-03-01,Manitoba,2016A000246,House only,"Index, 201612=100",347,units,0,v111955527,29.2,106.2,,,,1
2019-03-01,Saskatchewan,2016A000247,House only,"Index, 201612=100",347,units,0,v111955533,31.2,96,,,,1
2019-03-01,Alberta,2016A000248,House only,"Index, 201612=100",347,units,0,v111955542,34.2,98.4,,,,1
2019-03-01,British Columbia,2016A000259,House only,"Index, 201612=100",347,units,0,v111955551,37.2,108,,,,1
2019-04-01,Atlantic Region,2016A00011,House only,"Index, 201612=100",347,units,0,v111955446,2.2,100,,,,1
2019-04-01,Prince Edward Island,2016A000211,House only,"Index, 201612=100",347,units,0,v111955455,5.2,100,E,,,1
2019-04-01,Nova Scotia,2016A000212,House only,"Index, 201612=100",347,units,0,v111955461,7.2,102.6,,,,1
2019-04-01,New Brunswick,2016A000213,House only,"Index, 201612=100",347,units,0,v111955467,9.2,101,,,,1
2019-04-01,Quebec,2016A000224,House only,"Index, 201612=100",347,units,0,v111955473,11.2,104.4,,,,1
2019-04-01,Ontario,2016A000235,House only,"Index, 201612=100",347,units,0,v111955491,17.2,103.6,,,,1
2019-04-01,Prairie Region,2016A00014,House only,"Index, 201612=100",347,units,0,v111955524,28.2,98.4,,,,1
2019-04-01,Manitoba,2016A000246,House only,"Index, 201612=100",347,units,0,v111955527,29.2,106.2,,,,1
2019-04-01,Saskatchewan,2016A000247,House only,"Index, 201612=100",347,units,0,v111955533,31.2,95.1,,,,1
2019-04-01,Alberta,2016A000248,House only,"Index, 201612=100",347,units,0,v111955542,34.2,97.9,,,,1
2019-04-01,British Columbia,2016A000259,House only,"Index, 201612=100",347,units,0,v111955551,37.2,107.5,,,,1
2019-05-01,Atlantic Region,2016A00011,House only,"Index, 201612=100",347,units,0,v111955446,2.2,100.3,,,,1
2019-05-01,Prince Edward Island,2016A000211,House only,"Index, 201612=100",347,units,0,v111955455,5.2,101.2,E,,,1
2019-05-01,Nova Scotia,2016A000212,House only,"Index, 201612=100",347,units,0,v111955461,7.2,103.2,,,,1
2019-05-01,New Brunswick,2016A000213,House only,"Index, 201612=100",347,units,0,v111955467,9.2,101,,,,1
2019-05-01,Quebec,2016A000224,House only,"Index, 201612=100",347,units,0,v111955473,11.2,104.6,,,,1
2019-05-01,Ontario,2016A000235,House only,"Index, 201612=100",347,units,0,v111955491,17.2,103.6,,,,1
2019-05-01,Prairie Region,2016A00014,House only,"Index, 201612=100",347,units,0,v111955524,28.2,98.2,,,,1
2019-05-01,Manitoba,2016A000246,House only,"Index, 201612=100",347,units,0,v111955527,29.2,106.1,,,,1
2019-05-01,Saskatchewan,2016A000247,House only,"Index, 201612=100",347,units,0,v111955533,31.2,94.9,,,,1
2019-05-01,Alberta,2016A000248,House only,"Index, 201612=100",347,units,0,v111955542,34.2,97.6,,,,1
2019-05-01,British Columbia,2016A000259,House only,"Index, 201612=100",347,units,0,v111955551,37.2,106.9,,,,1
2019-06-01,Atlantic Region,2016A00011,House only,"Index, 201612=100",347,units,0,v111955446,2.2,100.1,,,,1
2019-06-01,Prince Edward Island,2016A000211,House only,"Index, 201612=100",347,units,0,v111955455,5.2,101.2,E,,,1
2019-06-01,Nova Scotia,2016A000212,House only,"Index, 201612=100",347,units,0,v111955461,7.2,103.2,,,,1
2019-06-01,New Brunswick,2016A000213,House only,"Index, 201612=100",347,units,0,v111955467,9.2,101,,,,1
2019-06-01,Quebec,2016A000224,House only,"Index, 201612=100",347,units,0,v111955473,11.2,105,,,,1
2019-06-01,Ontario,2016A000235,House only,"Index, 201612=100",347,units,0,v111955491,17.2,103.8,,,,1
2019-06-01,Prairie Region,2016A00014,House only,"Index, 201612=100",347,units,0,v111955524,28.2,97.5,,,,1
2019-06-01,Manitoba,2016A000246,House only,"Index, 201612=100",347,units,0,v111955527,29.2,105.7,,,,1
2019-06-01,Saskatchewan,2016A000247,House only,"Index, 201612=100",347,units,0,v111955533,31.2,94.9,,,,1
2019-06-01,Alberta,2016A000248,House only,"Index, 201612=100",347,units,0,v111955542,34.2,96.8,,,,1
2019-06-01,British Columbia,2016A000259,House only,"Index, 201612=100",347,units,0,v111955551,37.2,106.8,,,,1
2019-07-01,Atlantic Region,2016A00011,House only,"Index, 201612=100",347,units,0,v111955446,2.2,100.4,,,,1
2019-07-01,Prince Edward Island,2016A000211,House only,"Index, 201612=100",347,units,0,v111955455,5.2,101.2,E,,,1
2019-07-01,Nova Scotia,2016A000212,House only,"Index, 201612=100",347,units,0,v111955461,7.2,103.4,,,,1
2019-07-01,New Brunswick,2016A000213,House only,"Index, 201612=100",347,units,0,v111955467,9.2,101.8,,,,1
2019-07-01,Quebec,2016A000224,House only,"Index, 201612=100",347,units,0,v111955473,11.2,106.6,,,,1
2019-07-01,Ontario,2016A000235,House only,"Index, 201612=100",347,units,0,v111955491,17.2,103.3,,,,1
2019-07-01,Prairie Region,2016A00014,House only,"Index, 201612=100",347,units,0,v111955524,28.2,97.2,,,,1
2019-07-01,Manitoba,2016A000246,House only,"Index, 201612=100",347,units,0,v111955527,29.2,106.2,,,,1
2019-07-01,Saskatchewan,2016A000247,House only,"Index, 201612=100",347,units,0,v111955533,31.2,94.7,,,,1
2019-07-01,Alberta,2016A000248,House only,"Index, 201612=100",347,units,0,v111955542,34.2,96.4,,,,1
2019-07-01,British Columbia,2016A000259,House only,"Index, 201612=100",347,units,0,v111955551,37.2,106.3,,,,1
2019-08-01,Atlantic Region,2016A00011,House only,"Index, 201612=100",347,units,0,v111955446,2.2,100.5,,,,1
2019-08-01,Prince Edward Island,2016A000211,House only,"Index, 201612=100",347,units,0,v111955455,5.2,101.2,E,,,1
2019-08-01,Nova Scotia,2016A000212,House only,"Index, 201612=100",347,units,0,v111955461,7.2,103.2,,,,1
2019-08-01,New Brunswick,2016A000213,House only,"Index, 201612=100",347,units,0,v111955467,9.2,102.3,,,,1
2019-08-01,Quebec,2016A000224,House only,"Index, 201612=100",347,units,0,v111955473,11.2,107.6,,,,1
2019-08-01,Ontario,2016A000235,House only,"Index, 201612=100",347,units,0,v111955491,17.2,103.3,,,,1
2019-08-01,Prairie Region,2016A00014,House only,"Index, 201612=100",347,units,0,v111955524,28.2,97.2,,,,1
2019-08-01,Manitoba,2016A000246,House only,"Index, 201612=100",347,units,0,v111955527,29.2,106.2,,,,1
2019-08-01,Saskatchewan,2016A000247,House only,"Index, 201612=100",347,units,0,v111955533,31.2,94.4,,,,1
2019-08-01,Alberta,2016A000248,House only,"Index, 201612=100",347,units,0,v111955542,34.2,96.4,,,,1
2019-08-01,British Columbia,2016A000259,House only,"Index, 201612=100",347,units,0,v111955551,37.2,106.3,,,,1
2019-09-01,Atlantic Region,2016A00011,House only,"Index, 201612=100",347,units,0,v111955446,2.2,100.7,,,,1
2019-09-01,Prince Edward Island,2016A000211,House only,"Index, 201612=100",347,units,0,v111955455,5.2,102.4,E,,,1
2019-09-01,Nova Scotia,2016A000212,House only,"Index, 201612=100",347,units,0,v111955461,7.2,103.2,,,,1
2019-09-01,New Brunswick,2016A000213,House only,"Index, 201612=100",347,units,0,v111955467,9.2,102.7,,,,1
2019-09-01,Quebec,2016A000224,House only,"Index, 201612=100",347,units,0,v111955473,11.2,108.2,,,,1
2019-09-01,Ontario,2016A000235,House only,"Index, 201612=100",347,units,0,v111955491,17.2,104,,,,1
2019-09-01,Prairie Region,2016A00014,House only,"Index, 201612=100",347,units,0,v111955524,28.2,97.3,,,,1
2019-09-01,Manitoba,2016A000246,House only,"Index, 201612=100",347,units,0,v111955527,29.2,106.5,,,,1
2019-09-01,Saskatchewan,2016A000247,House only,"Index, 201612=100",347,units,0,v111955533,31.2,94.7,,,,1
2019-09-01,Alberta,2016A000248,House only,"Index, 201612=100",347,units,0,v111955542,34.2,96.5,,,,1
2019-09-01,British Columbia,2016A000259,House only,"Index, 201612=100",347,units,0,v111955551,37.2,106.1,,,,1
2019-10-01,Atlantic Region,2016A00011,House only,"Index, 201612=100",347,units,0,v111955446,2.2,100.8,,,,1
